@relation TRAINING

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.078413,1.07815,1.077886,45,0,-90.289358,0,-0.000048,down
1.078412,1.078148,1.077884,43.382353,0,-55.713259,0,-0.000048,down
1.078401,1.078134,1.077868,40.136054,0,-88.276222,0,-0.000049,up
1.078382,1.078121,1.07786,40.540541,0,-101.09383,0,-0.00005,up
1.078382,1.078111,1.077841,42.857143,0,-99.635036,0,-0.000051,up
1.078355,1.078096,1.077837,45.112782,0,-95.340502,0,-0.000052,up
1.078318,1.078083,1.077848,50,0,-70.417948,0,-0.000053,up
1.078296,1.078079,1.077862,57.638889,0,48.967729,0,-0.000051,down
1.078294,1.078078,1.077863,52.554745,0,82.576271,0,-0.000049,up
1.078297,1.07808,1.077863,49.62963,0,77.942213,0,-0.000047,up
1.078318,1.078089,1.077861,47.286822,0,124.769611,0,-0.000043,up
1.07833,1.0781,1.077871,55.454545,0,101.395644,0,-0.000039,up
1.078331,1.078101,1.077871,58.095238,0,57.981928,0,-0.000036,up
1.078371,1.07811,1.077849,60.36036,0,118.248028,0,-0.000031,down
1.078354,1.078107,1.077859,52.991453,0,114.480409,0,-0.000026,no
1.078389,1.078118,1.077846,58.677686,0,151.193781,0,-0.000021,down
1.078414,1.078137,1.077861,63.247863,0,179.264048,1,-0.000016,down
1.078426,1.078145,1.077863,55.462185,0,90.39039,0,-0.000011,down
1.078437,1.07815,1.077862,61.46789,0,67.169938,0,-0.000006,down
1.078444,1.078156,1.077867,59.459459,0,43.807642,0,-0.000003,down
1.07844,1.078159,1.077878,55,0,-27.245509,0,-0.000001,down
1.078445,1.078164,1.077883,58.778626,0,3.115542,0,0.000001,down
1.078453,1.078161,1.07787,47.368421,0,-86.864846,0,-0,up
1.078468,1.078156,1.077845,39.130435,0,-162.300885,-2,-0.000003,up
1.078479,1.078153,1.077827,40.298507,0,-157.12766,0,-0.000007,up
1.078474,1.078156,1.077838,46.527778,0,-114.810924,0,-0.00001,down
1.078473,1.078156,1.07784,43.382353,0,-80.885529,0,-0.000013,down
1.078468,1.078149,1.07783,44.525547,0,-74.205725,0,-0.000016,down
1.078466,1.078146,1.077826,50,0,-30.183486,0,-0.000018,down
1.078467,1.07814,1.077813,36.97479,0,-63.487897,0,-0.000019,down
1.078465,1.078127,1.077789,38.596491,0,-92.233274,0,-0.000021,down
1.078457,1.078116,1.077776,35.779817,0,-70.975087,0,-0.000023,down
1.078467,1.078106,1.077745,31.034483,0,-92.695313,0,-0.000026,up
1.078432,1.078088,1.077744,38.053097,0,-88.948821,0,-0.000028,down
1.078415,1.078078,1.07774,39.655172,0,-49.132349,0,-0.00003,down
1.078382,1.078056,1.07773,36.507937,0,-97.447148,0,-0.000032,up
1.078323,1.078037,1.07775,43.801653,0,-80.490296,0,-0.000034,up
1.078288,1.078021,1.077755,37.837838,0,-53.197065,0,-0.000035,up
1.078244,1.078003,1.077763,46.666667,0,-112.159091,0,-0.000037,up
1.078198,1.077989,1.07778,51.111111,0,-39.90755,0,-0.000038,up
1.078181,1.077981,1.077782,52.173913,0,-87.5,0,-0.000039,up
