@relation v1

@attribute 'Candle body' numeric
@attribute 'Upper shadow' numeric
@attribute 'Lower shadow' numeric
@attribute 'is Bullish' numeric
@attribute RSI numeric
@attribute 'RSI SCALED' numeric
@attribute 'RSI EXTREME TOUCHED' numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI SCALED' numeric
@attribute 'CCI CHANNEL BREAK' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0.00003,0.00003,0.00001,-1,3,3,0,0,0,0,0,0,-0.000026,0.000508,5.705294,down
0,0.00005,0.0001,-1,3,3,0,0,0,0,0,0,-0.000024,0.000494,3.845502,down
0.00001,0.00002,0.00004,-1,3,3,0,0,0,0,0,0,-0.000021,0.00046,11.52259,down
0.00002,0,0.00004,-1,3,3,0,0,0,0,0,0,-0.000019,0.000457,3.720182,up
0.00001,0.00004,0.00001,-1,3,3,0,0,0,0,0,0,-0.000017,0.000449,9.583548,up
0.00001,0.00003,0,-1,3,3,0,0,0,0,0,0,-0.000014,0.000434,7.378288,up
0.00002,0.00001,0.00005,-1,3,3,0,0,0,0,0,0,-0.000012,0.000405,10.8518,up
0.00001,0.00002,0.00003,0,3,3,0,0,0,0,0,0,-0.00001,0.000379,19.549989,down
0.00002,0,0,-1,4,4,0,0,1,1,0,0,-0.000009,0.000337,25.552383,down
0,0.00001,0.00002,-1,4,4,1,1,1,1,0,0,-0.000007,0.000341,29.575846,down
0.00008,0.00009,0.00008,0,5,5,1,1,2,2,0,0,-0.000004,0.000369,68.032236,down
0.00001,0,0.00001,-1,4,4,1,1,2,2,0,0,-0.000001,0.000393,61.009282,down
0.00015,0,0,-1,3,3,0,0,0,0,0,0,0.000001,0.000391,-10.729623,down
0.0001,0,0,-1,2,2,-1,-1,-2,-2,0,0,-0.000001,0.000429,-77.087567,up
0.00001,0,0.00002,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000005,0.000457,-75.30941,up
0.00004,0.00004,0.00004,0,2,2,0,0,-2,-2,0,0,-0.000009,0.000436,-57.106675,up
0.00004,0.00001,0.00003,-1,2,2,0,0,-3,-3,-2,-1,-0.000014,0.000441,-74.449378,down
0.00001,0,0,-1,2,2,0,0,-2,-2,0,0,-0.000019,0.000477,-70.460228,up
0.00003,0.00003,0.00005,0,2,2,0,0,-2,-2,0,0,-0.000023,0.000494,-45.35677,down
0.00002,0.00003,0,-1,2,2,0,0,-1,-1,0,0,-0.000027,0.000497,-44.625933,down
0.00001,0.00004,0.00002,0,2,2,0,0,-1,-1,0,0,-0.00003,0.0005,-33.181755,up
0.00007,0.00003,0.00001,-1,2,2,0,0,-1,-1,0,0,-0.000032,0.000517,-51.240027,up
0.00003,0.00003,0.00004,0,2,2,0,0,-1,-1,0,0,-0.000034,0.000514,-28.771784,up
0.00009,0,0,-1,2,2,0,0,-1,-1,0,0,-0.000037,0.000533,-53.505797,up
0.00001,0,0.00009,-1,2,2,-1,-1,-2,-2,0,0,-0.000039,0.000545,-51.378309,up
0.00016,0.00016,0.00021,0,2,2,0,0,0,0,0,0,-0.000039,0.000533,8.99754,no
0.00001,0,0.00004,-1,3,3,0,0,0,0,0,0,-0.000038,0.00052,7.109881,up
0.00001,0,0.00004,-1,3,3,0,0,0,0,0,0,-0.000036,0.000503,5.571105,up
0.00002,0,0.00001,-1,3,3,0,0,0,0,0,0,-0.000034,0.000483,-7.668188,down
0.00001,0.00001,0.00002,0,3,3,0,0,0,0,0,0,-0.000032,0.000454,3.740388,up
0.00001,0.00001,0.00001,0,3,3,0,0,1,1,0,0,-0.000029,0.000377,30.494352,up
0.00001,0.00002,0.00007,-1,4,4,0,0,1,1,0,0,-0.000026,0.000272,48.951758,up
0,0.00002,0.00001,-1,3,3,0,0,2,2,0,0,-0.000023,0.000252,46.836092,up
0.00008,0.00003,0.00004,-1,3,3,0,0,0,0,0,0,-0.000021,0.00025,-25.186151,up
0.00014,0.00018,0.00016,0,3,3,0,0,2,2,0,0,-0.000019,0.000269,74.717189,up
0,0.00003,0.00003,-1,4,4,0,0,4,4,2,1,-0.000015,0.000309,86.064314,up
0.00001,0.00004,0.00001,0,4,4,0,0,3,3,2,1,-0.00001,0.000338,78.601618,up
0.00005,0.00006,0.00008,0,4,4,1,1,3,3,1,1,-0.000005,0.00037,81.67384,up
0,0.00002,0.00002,-1,4,4,1,1,2,2,0,0,-0,0.000393,62.336981,up
0.00002,0.00002,0,-1,3,3,0,0,2,2,0,0,0.000004,0.000405,51.30722,up
0.00001,0.00006,0.00001,0,4,4,0,0,2,2,0,0,0.000009,0.00042,50.483346,up
0.00002,0.00002,0.00002,0,4,4,0,0,2,2,0,0,0.000013,0.000427,62.261626,up
0,0,0.00003,-1,4,4,1,1,2,2,0,0,0.000017,0.000452,66.745425,down
0.00005,0.00001,0,-1,4,4,0,0,2,2,0,0,0.000021,0.000424,45.786691,up
0.00002,0.00002,0.00002,0,4,4,0,0,1,1,0,0,0.000025,0.000383,57.956335,up
0.00002,0.00005,0.00003,0,4,4,0,0,2,2,0,0,0.000028,0.0004,56.211587,down
0,0.00006,0.00001,-1,4,4,0,0,2,2,0,0,0.000031,0.000417,58.739529,down
0.00001,0.00001,0.00001,-1,4,4,1,1,1,1,0,0,0.000034,0.000414,35.779701,down
0.00003,0.00003,0.00005,0,4,4,1,1,1,1,0,0,0.000036,0.0004,50.699524,down
0.00002,0.00003,0.00002,0,4,4,0,0,1,1,0,0,0.000038,0.000384,41.975112,down
0.00011,0.00003,0.00001,-1,3,3,0,0,0,0,0,0,0.000037,0.000369,-23.009242,down
0.00002,0.00005,0.00005,0,3,3,0,0,0,0,0,0,0.000036,0.000351,-9.693536,up
0,0,0.00004,-1,3,3,0,0,0,0,0,0,0.000034,0.000324,-7.707143,up
0.00004,0,0.00004,-1,3,3,0,0,-2,-2,0,0,0.000031,0.000233,-68.347596,up
0.00001,0.00002,0.00004,0,3,3,0,0,-3,-3,-2,-1,0.000028,0.000237,-75.068073,up
0.00001,0,0,-1,2,2,0,0,-2,-2,0,0,0.000024,0.000249,-61.835423,up
0.00007,0.00008,0.00008,0,3,3,0,0,-1,-1,0,0,0.00002,0.000248,-14.116949,no
0.00009,0.00011,0.00009,0,3,3,0,0,2,2,0,0,0.00002,0.000277,77.359224,down
0.00004,0,0,-1,3,3,0,0,1,1,0,0,0.00002,0.000282,37.588416,up
0.00001,0.00002,0.00001,0,3,3,0,0,1,1,0,0,0.000021,0.000287,40.471957,down
0.00007,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000021,0.000284,4.22028,down
0.00005,0,0.00001,-1,3,3,0,0,0,0,0,0,0.000021,0.000287,-22.329356,down
0.00007,0.00007,0.00007,0,3,3,0,0,0,0,0,0,0.000021,0.000285,19.988468,up
0.00003,0.00004,0.00004,0,3,3,0,0,1,1,0,0,0.000021,0.000292,37.99037,no
0.00003,0.00005,0,-1,3,3,0,0,1,1,0,0,0.000021,0.000293,23.852474,up
0.0001,0.00003,0,-1,3,3,0,0,0,0,0,0,0.00002,0.000296,-34.072512,up
0.00001,0.00004,0.00001,0,3,3,0,0,-1,-1,0,0,0.000019,0.000293,-30.712073,up
0.0001,0.00012,0.0001,0,4,4,0,0,0,0,0,0,0.000018,0.000298,35.903059,down
0.00002,0.00004,0,-1,4,4,0,0,2,2,0,0,0.000018,0.000298,42.613911,up
0.00006,0.0001,0.00009,0,4,4,0,0,2,2,0,0,0.000019,0.000318,69.498659,down
0.00004,0.00006,0.00005,0,4,4,0,0,3,3,1,1,0.000021,0.000358,88.666993,down
0.00006,0.00002,0.00006,-1,3,3,0,0,2,2,0,0,0.000023,0.000368,49.492899,down
0.00007,0.00002,0.00002,-1,3,3,0,0,0,0,0,0,0.000024,0.000363,-0.825508,up
0.00005,0.00005,0.00009,0,3,3,0,0,1,1,0,0,0.000025,0.000352,44.617625,down
0.00001,0,0.00001,-1,3,3,0,0,1,1,0,0,0.000026,0.000325,36.00959,down
0.00004,0,0.00003,-1,3,3,0,0,0,0,0,0,0.000027,0.000289,14.199799,up
0.00001,0.00004,0.00001,0,3,3,0,0,0,0,0,0,0.000027,0.000275,11.291874,up
0.00003,0.00005,0.00003,0,3,3,0,0,1,1,0,0,0.000027,0.000277,39.738131,up
0.00002,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000027,0.000277,3.251434,down
0.00001,0.00002,0,-1,3,3,0,0,0,0,0,0,0.000026,0.000277,-3.612557,no
0.00003,0.00005,0.00004,0,4,4,0,0,0,0,0,0,0.000025,0.000274,22.605316,down
0.00001,0.00003,0.00006,0,3,3,0,0,1,1,0,0,0.000024,0.00026,33.908913,down
0,0.00001,0,-1,3,3,0,0,2,2,0,0,0.000024,0.000262,37.724552,down
0.00008,0.00003,0,-1,3,3,0,0,0,0,0,0,0.000023,0.000268,-36.195353,up
0.00001,0.00008,0.00003,0,2,2,0,0,0,0,0,0,0.000021,0.000267,-14.238603,up
0.00001,0.00001,0.00002,-1,3,3,0,0,0,0,0,0,0.00002,0.00023,-12.612422,up
0.00001,0.00001,0.00001,0,3,3,0,0,0,0,0,0,0.000018,0.00018,-1.109827,down
0,0,0.00004,-1,3,3,0,0,-1,-1,0,0,0.000017,0.000177,-13.543984,no
0.00001,0,0,-1,3,3,0,0,-1,-1,0,0,0.000016,0.000177,-24.830637,down
0,0.00003,0.00001,-1,3,3,0,0,0,0,0,0,0.000015,0.000174,-0.573834,down
0.00001,0.00001,0.00001,0,3,3,0,0,0,0,0,0,0.000014,0.000141,5.678188,down
0.00001,0.00002,0,-1,3,3,0,0,0,0,0,0,0.000013,0.000136,-19.814012,no
0.00001,0,0,-1,3,3,0,0,0,0,0,0,0.000012,0.000122,-9.847319,no
0.00003,0.00002,0.00002,-1,3,3,0,0,-1,-1,0,0,0.000011,0.000118,-38.84243,up
0.00001,0,0.00003,-1,3,3,0,0,-4,-4,-2,-1,0.000009,0.000123,-64.249411,up
0.00003,0,0.00002,-1,2,2,0,0,-4,-4,-2,-1,0.000007,0.000144,-91.415724,up
0.00005,0.00007,0.00005,0,3,3,0,0,-1,-1,0,0,0.000005,0.000144,-7.614554,up
0.00001,0.00004,0.00001,0,3,3,0,0,0,0,0,0,0.000004,0.000135,9.604957,up
0.0001,0.0001,0.0001,0,4,4,0,0,3,3,2,1,0.000005,0.000171,106.87555,up
0.00001,0.00002,0,-1,4,4,0,0,4,4,2,1,0.000007,0.000196,87.545695,up
0,0.00001,0.00002,-1,4,4,0,0,4,4,2,1,0.000009,0.000228,89.176941,up
0.00004,0.00005,0.00002,-1,3,3,0,0,2,2,0,0,0.000011,0.00023,35.711292,up
0.00008,0.00008,0.00008,0,4,4,0,0,3,3,2,1,0.000014,0.000274,99.419827,up
0.00008,0.00008,0.00008,0,4,4,1,1,4,4,2,1,0.000019,0.000366,120.869289,down
0.00006,0.00007,0.00006,0,4,4,1,1,4,4,2,1,0.000025,0.000472,112.117861,down
0.00007,0,0.00004,-1,4,4,0,0,3,3,1,1,0.000031,0.000512,71.092936,down
0.00003,0.00005,0.00004,0,4,4,1,1,3,3,1,1,0.000037,0.000562,74.143586,down
0.00001,0.00001,0.00004,0,4,4,1,1,2,2,0,0,0.000044,0.000608,70.239313,no
0.0001,0,0,-1,4,4,0,0,1,1,0,0,0.000048,0.000607,30.791802,up
0.00014,0.00008,0,-1,3,3,0,0,0,0,0,0,0.000048,0.000604,-22.346316,up
0.00011,0.00016,0.00011,0,3,3,0,0,0,0,0,0,0.000047,0.000597,12.057071,up
0.00001,0.00004,0.00001,-1,3,3,0,0,0,0,0,0,0.000046,0.000584,13.007141,up
0.00014,0.00014,0.00014,0,4,4,0,0,1,1,0,0,0.000047,0.000604,57.32729,up
0.00009,0,0.00007,-1,3,3,0,0,0,0,0,0,0.000047,0.000584,21.237734,up
0.00004,0.00004,0.00009,0,3,3,0,0,0,0,0,0,0.000047,0.000553,24.968431,up
0.00003,0.00012,0.00005,0,3,3,0,0,1,1,0,0,0.000047,0.000497,25.775876,up
0,0.00002,0.00001,-1,3,3,0,0,1,1,0,0,0.000047,0.000461,30.805937,up
0.00008,0.00008,0.00009,0,3,3,0,0,2,2,0,0,0.000048,0.000445,64.788663,down
0.00001,0.00001,0.00004,0,3,3,0,0,2,2,0,0,0.00005,0.00045,54.235615,down
0.00004,0,0.00009,-1,3,3,0,0,1,1,0,0,0.000051,0.000439,37.120428,up
0.00005,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000052,0.000421,7.118184,up
0.00015,0.00016,0.00015,0,3,3,0,0,2,2,0,0,0.000053,0.000408,72.617541,no
0.00007,0.00001,0,-1,3,3,0,0,2,2,0,0,0.000054,0.000398,25.379708,up
0.00002,0.00006,0.00003,0,4,4,0,0,1,1,0,0,0.000054,0.000403,28.508807,up
0.00006,0.00007,0.00006,0,4,4,0,0,2,2,0,0,0.000055,0.000423,58.682817,up
0.00004,0.00002,0.00001,-1,4,4,0,0,2,2,0,0,0.000056,0.000434,40.760397,up
0.00002,0.00002,0.00004,0,3,3,0,0,2,2,0,0,0.000057,0.000456,53.935827,up
0.00007,0.00012,0.00012,0,4,4,0,0,2,2,0,0,0.000058,0.000497,70.608058,down
0.00005,0.00006,0.00015,0,4,4,0,0,2,2,0,0,0.000061,0.000539,74.384519,down
0.00002,0.00001,0.00002,-1,4,4,0,0,3,3,1,1,0.000064,0.000485,65.382544,down
0.00004,0.00005,0.00004,0,4,4,0,0,3,3,1,1,0.000066,0.000484,70.400059,down
0.00002,0.00004,0.00003,-1,4,4,0,0,2,2,0,0,0.000069,0.000465,57.684452,down
0.00015,0,0.00005,-1,3,3,0,0,0,0,0,0,0.000069,0.000462,-7.575318,up
0.00006,0.00008,0.00006,0,3,3,0,0,0,0,0,0,0.000067,0.000433,19.644648,up
0.00006,0.00006,0.00007,0,4,4,0,0,1,1,0,0,0.000066,0.000416,43.501729,down
0.00003,0.00005,0.00005,0,3,3,0,0,2,2,0,0,0.000066,0.000403,53.299074,down
0.00008,0,0.00001,-1,3,3,0,0,0,0,0,0,0.000064,0.000374,0.267626,up
0.00004,0.00005,0.00004,0,3,3,0,0,0,0,0,0,0.000063,0.000373,24.397682,up
0.00001,0.00005,0,-1,3,3,0,0,1,1,0,0,0.000061,0.000368,21.713012,up
0.00008,0.00003,0.00001,-1,3,3,0,0,0,0,0,0,0.000058,0.000352,-19.021449,up
0.00004,0.00005,0.00005,0,3,3,0,0,0,0,0,0,0.000054,0.000299,-14.041013,up
0.00006,0.0001,0.00012,0,3,3,0,0,0,0,0,0,0.000051,0.000299,11.379259,up
0.00008,0.00011,0.00009,0,3,3,0,0,1,1,0,0,0.00005,0.000283,54.353882,down
0.00001,0.00001,0,-1,3,3,0,0,2,2,0,0,0.000048,0.000264,51.219935,down
0.00004,0.00005,0.00005,0,3,3,0,0,2,2,0,0,0.000048,0.000281,70.85991,down
0.00009,0.00007,0.00001,-1,3,3,0,0,1,1,0,0,0.000048,0.000261,-3.831305,down
0.00002,0.00002,0.00002,-1,3,3,0,0,0,0,0,0,0.000046,0.000253,1.579289,down
0,0.00004,0.00005,-1,3,3,0,0,0,0,0,0,0.000045,0.000253,1.579289,down
0.00005,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000042,0.000254,-34.30445,down
0,0.00003,0.00002,-1,3,3,0,0,-1,-1,0,0,0.000039,0.000256,-31.258587,down
0.00011,0,0.00004,-1,3,3,0,0,-4,-4,-2,-1,0.000034,0.0003,-99.347133,up
0.00005,0.00016,0.00006,0,3,3,0,0,-2,-2,0,0,0.000029,0.000309,-53.09696,up
0.00009,0.00003,0.00003,-1,2,2,0,0,-3,-3,-2,-1,0.000023,0.000337,-88.463918,up
0.00003,0.00005,0.00004,0,3,3,0,0,-3,-3,-2,-1,0.000016,0.000365,-67.710951,up
0.00006,0.00006,0.0001,0,3,3,0,0,-2,-2,0,0,0.000011,0.000365,-26.565997,down
0.00004,0,0.00001,-1,3,3,0,0,-1,-1,0,0,0.000007,0.000365,-43.87268,up
0.00004,0.00007,0.00009,0,2,2,0,0,-1,-1,0,0,0.000003,0.000369,-26.041231,no
0.00003,0.00002,0.00001,-1,2,2,0,0,-1,-1,0,0,-0,0.00038,-47.882304,up
0.00002,0.00007,0.00002,0,2,2,0,0,-1,-1,0,0,-0.000004,0.000386,-38.649997,up
0.00003,0,0.00002,-1,2,2,0,0,-2,-2,0,0,-0.000007,0.000405,-54.058627,up
0.00008,0.00012,0.00009,0,3,3,0,0,-1,-1,0,0,-0.000009,0.000407,-18.174907,up
0.00001,0.00001,0.00008,-1,3,3,0,0,0,0,0,0,-0.000011,0.000403,-11.401552,up
0.00004,0.00007,0.00004,0,3,3,0,0,0,0,0,0,-0.000011,0.000377,6.905156,up
0,0.00003,0,-1,3,3,0,0,0,0,0,0,-0.000011,0.000344,5.516669,up
0,0.00002,0.00001,-1,4,4,0,0,0,0,0,0,-0.00001,0.000279,26.492005,up
0.00001,0,0,-1,3,3,0,0,1,1,0,0,-0.000008,0.000265,29.833899,up
0.00001,0.00009,0.00002,0,4,4,0,0,2,2,0,0,-0.000006,0.000249,49.370623,up
0.00007,0.00007,0.00024,0,4,4,1,1,1,1,0,0,-0.000003,0.000272,102.480246,up
0.00007,0.00013,0.00007,0,4,4,0,0,4,4,2,1,0.000001,0.000339,107.764486,up
0.00002,0.00006,0.00001,-1,4,4,1,1,4,4,2,1,0.000007,0.000397,93.268255,up
0.00003,0.00005,0.00003,0,4,4,1,1,4,4,2,1,0.000013,0.000453,92.402275,up
0.00008,0.00011,0.00008,0,5,5,1,2,3,3,2,1,0.00002,0.000537,94.602744,no
0.00005,0.00012,0.00007,0,5,5,1,2,3,3,2,1,0.000028,0.000605,90.309638,down
0.00005,0.00003,0,-1,5,5,1,2,3,3,1,1,0.000035,0.000645,72.529815,down
0.00009,0.00001,0.00001,-1,4,4,1,1,2,2,0,0,0.000041,0.000663,45.874056,no
0.00002,0.00002,0.00002,0,4,4,1,1,1,1,0,0,0.000046,0.000665,41.48383,down
0.00005,0.00008,0.00015,0,4,4,1,1,1,1,0,0,0.00005,0.000682,50.711283,down
0.00002,0.00003,0.00004,-1,4,4,1,1,1,1,0,0,0.000054,0.000673,43.415575,down
0.00003,0,0.00007,-1,4,4,1,1,0,0,0,0,0.000055,0.000645,25.407279,down
0.00003,0.00004,0.00003,0,4,4,1,1,0,0,0,0,0.000056,0.000591,25.537571,down
0.00004,0.00002,0,-1,4,4,0,0,0,0,0,0,0.000056,0.000552,-1.448928,down
0.00001,0.00005,0,-1,3,3,0,0,0,0,0,0,0.000053,0.000512,-12.511795,down
0.00001,0.00001,0.00004,-1,3,3,0,0,-1,-1,0,0,0.00005,0.000483,-27.758982,down
0.00001,0.00011,0.00001,0,3,3,0,0,0,0,0,0,0.000046,0.000441,-19.961373,down
0.00004,0.00002,0.00003,-1,2,2,0,0,-1,-1,0,0,0.000041,0.000406,-33.950112,up
0.00005,0.00006,0.00001,-1,2,2,-1,-1,-1,-1,0,0,0.000036,0.00038,-58.998463,up
0.00003,0.00007,0.00003,0,2,2,-1,-1,-1,-1,0,0,0.000031,0.000346,-38.462968,up
0.00002,0.00002,0,-1,2,2,-1,-1,-2,-2,0,0,0.000027,0.000352,-54.269084,up
0.00003,0.00004,0.00005,0,2,2,0,0,-1,-1,0,0,0.000023,0.000358,-35.453463,up
0.00008,0.00009,0.00008,0,3,3,0,0,0,0,0,0,0.00002,0.000358,8.372999,up
0.00007,0.00009,0.00007,0,3,3,0,0,1,1,0,0,0.00002,0.000367,39.54188,down
0.00003,0.00003,0.00007,0,3,3,0,0,1,1,0,0,0.000021,0.00037,49.775199,down
0.00004,0.00004,0.0001,0,3,3,0,0,2,2,0,0,0.000023,0.00037,66.006242,down
0.00007,0.00002,0.00005,-1,3,3,0,0,2,2,0,0,0.000025,0.000361,40.759688,down
0.00006,0.00004,0.00003,-1,3,3,0,0,1,1,0,0,0.000027,0.000361,18.577545,down
0.00027,0,0,-1,2,2,0,0,-3,-3,-2,-1,0.000024,0.000447,-104.050347,up
0.00002,0.00004,0.00002,-1,2,2,0,0,-4,-4,-2,-1,0.000018,0.000522,-97.386653,up
0.00005,0.00001,0,-1,2,2,0,0,-4,-4,-2,-1,0.000009,0.000597,-91.832112,up
0.00011,0.00013,0.00011,0,3,3,0,0,-3,-3,-2,-1,0.000001,0.000619,-52.204257,up
0.00003,0.00011,0.00003,0,3,3,0,0,-1,-1,0,0,-0.000006,0.000621,-35.565738,up
0.00005,0.00009,0.00006,0,3,3,0,0,0,0,0,0,-0.000011,0.000621,-11.752525,up
0.00007,0.00017,0.00012,0,3,3,0,0,0,0,0,0,-0.000014,0.000621,7.566694,down
0.00002,0,0.00003,-1,3,3,0,0,0,0,0,0,-0.000015,0.000621,0.966016,down
0.00003,0.00001,0.00003,-1,3,3,0,0,0,0,0,0,-0.000016,0.000621,-1.772537,down
0.00001,0.00005,0.00001,0,2,2,0,0,0,0,0,0,-0.000016,0.000623,-13.814927,down
0.00008,0.00008,0.0001,0,3,3,0,0,0,0,0,0,-0.000015,0.000624,16.819522,down
0.00003,0,0.00002,-1,2,2,0,0,0,0,0,0,-0.000014,0.000624,0.961355,down
0.00007,0.0001,0,-1,2,2,0,0,0,0,0,0,-0.000013,0.000627,-17.543949,down
0.00013,0.00006,0.00007,-1,2,2,0,0,-2,-2,0,0,-0.000015,0.000662,-55.779987,down
0.00012,0.00015,0.00013,0,3,3,0,0,-1,-1,0,0,-0.000017,0.000659,-28.517601,down
0.0001,0,0.00002,-1,3,3,0,0,-1,-1,0,0,-0.00002,0.000653,-47.951754,down
0.00001,0.00002,0.00005,0,3,3,0,0,-2,-2,0,0,-0.000024,0.000628,-46.954599,down
0.0003,0,0.00006,-1,2,2,0,0,-4,-4,-2,-1,-0.000032,0.000719,-111.933156,down
0.00014,0.00015,0.00017,0,2,2,0,0,-3,-3,-2,-1,-0.000041,0.000723,-70.80785,down
0.00026,0,0.00001,-1,2,2,-1,-1,-4,-4,-2,-1,-0.000053,0.000874,-111.650458,down
0.00029,0,0.00006,-1,1,1,-1,-2,-4,-4,-2,-1,-0.000071,0.001233,-123.001713,down
0.00006,0.00002,0.00006,-1,1,1,-1,-2,-4,-4,-2,-1,-0.000093,0.001529,-103.027724,down
0.00005,0.00007,0.0001,0,1,1,-1,-2,-3,-3,-2,-1,-0.000115,0.001738,-82.876411,down
0.00001,0.00009,0,-1,2,2,-1,-2,-2,-2,0,0,-0.000136,0.001898,-71.407642,up
0.00016,0.00002,0.00004,-1,1,1,-1,-2,-2,-2,0,0,-0.000158,0.0021,-77.458025,up
0.00003,0.00006,0.00006,0,1,1,-1,-2,-2,-2,0,0,-0.000178,0.002223,-64.599541,up
0.00002,0.0001,0.00003,-1,1,1,-1,-2,-2,-2,0,0,-0.000196,0.002294,-58.331394,up
0.00005,0.00006,0.00007,0,2,2,-1,-2,-1,-1,0,0,-0.000211,0.002316,-48.669594,up
0.00014,0.00015,0.00014,0,2,2,-1,-1,-1,-1,0,0,-0.00022,0.002271,-32.225752,up
0.00017,0,0,-1,2,2,-1,-2,-1,-1,0,0,-0.000227,0.002258,-44.36724,up
0.00003,0.00004,0.00007,0,2,2,-1,-1,-1,-1,0,0,-0.000232,0.002159,-36.451914,down
0.00015,0.00019,0.00016,0,2,2,0,0,0,0,0,0,-0.000232,0.002013,-18.53379,down
0.00001,0.00002,0.00012,-1,2,2,0,0,0,0,0,0,-0.000229,0.001857,-16.371793,down
0.00008,0.00008,0.00008,0,3,3,0,0,0,0,0,0,-0.000223,0.001727,-6.659851,down
0.00009,0,0.00002,-1,3,3,0,0,0,0,0,0,-0.000216,0.001527,-14.934053,down
0.00017,0,0.00005,-1,3,3,0,0,-1,-1,0,0,-0.00021,0.001341,-33.792152,up
0.00001,0.00002,0.00004,-1,3,3,0,0,-1,-1,0,0,-0.000205,0.001081,-33.194971,up
0.00003,0.00001,0.00001,-1,3,3,0,0,-1,-1,0,0,-0.000202,0.000963,-40.378281,up
0.00002,0.00007,0.00003,0,3,3,0,0,-1,-1,0,0,-0.000198,0.000659,-37.954012,up
0.00002,0.00005,0.00006,0,3,3,0,0,-1,-1,0,0,-0.000194,0.000487,-32.865921,up
0.0001,0.00014,0.0001,0,3,3,0,0,0,0,0,0,-0.000188,0.000471,6.376127,up
0.00006,0.00008,0.00011,0,3,3,0,0,0,0,0,0,-0.000179,0.000477,34.782041,up
0.00009,0.00009,0.00013,0,3,3,0,0,2,2,0,0,-0.000168,0.000512,69.326054,up
0.00006,0.00003,0.00001,-1,3,3,0,0,2,2,0,0,-0.000157,0.00052,40.541798,no
0.00001,0,0.00009,-1,3,3,0,0,1,1,0,0,-0.000145,0.000514,40.243994,up
0.00001,0.00003,0.00005,0,3,3,0,0,1,1,0,0,-0.000133,0.000519,43.384201,up
0.00003,0.00003,0.00005,0,3,3,0,0,2,2,0,0,-0.000121,0.000529,56.145899,up
0.00002,0.00013,0.00004,0,3,3,0,0,3,3,1,1,-0.000108,0.000558,62.722906,up
0.00012,0,0.00003,-1,3,3,0,0,1,1,0,0,-0.000097,0.000558,19.712913,up
0.00012,0.00014,0.00012,0,4,4,0,0,1,1,0,0,-0.000086,0.00056,50.197083,up
0.00011,0.00011,0.00011,0,4,4,1,1,3,3,1,1,-0.000073,0.000615,78.914619,down
0.00006,0.00002,0,-1,4,4,1,1,2,2,0,0,-0.000061,0.000648,57.066769,up
0.00001,0.00004,0.00004,0,4,4,1,1,2,2,0,0,-0.000049,0.000693,62.040924,down
0.00013,0.00005,0.00001,-1,4,4,0,0,1,1,0,0,-0.00004,0.000698,29.660278,down
0.00009,0.00017,0.00011,0,4,4,0,0,1,1,0,0,-0.000031,0.000722,45.289349,down
0.00004,0.00008,0.00008,0,4,4,0,0,1,1,0,0,-0.000022,0.000711,46.245522,down
0,0.00006,0.00001,-1,3,3,0,0,1,1,0,0,-0.000015,0.000685,39.702741,down
0.00013,0.00002,0.00002,-1,3,3,0,0,0,0,0,0,-0.00001,0.000603,0.33185,down
0.00014,0.00001,0.00002,-1,3,3,0,0,-1,-1,0,0,-0.000009,0.000547,-56.633405,down
0.00014,0,0,-1,2,2,0,0,-3,-3,-2,-1,-0.000012,0.000566,-100.260784,down
0.00013,0,0.00024,-1,2,2,0,0,-4,-4,-2,-1,-0.00002,0.000704,-113.850528,down
0.00014,0.00003,0.00001,-1,2,2,-1,-1,-4,-4,-2,-1,-0.000032,0.000924,-114.181317,down
0.00007,0.00007,0.00001,-1,2,2,-1,-1,-4,-4,-2,-1,-0.000047,0.001134,-101.394418,up
0.00009,0.00004,0,-1,1,1,-1,-2,-3,-3,-2,-1,-0.000065,0.001334,-91.818438,up
0.00001,0.00011,0.00008,0,1,1,-1,-2,-3,-3,-2,-1,-0.000082,0.00149,-77.806813,up
0.00005,0.0001,0.00014,0,1,1,-1,-2,-2,-2,0,0,-0.000098,0.001587,-61.550482,up
0.00004,0.00005,0.00005,0,1,1,-1,-2,-1,-1,0,0,-0.000112,0.001642,-49.6479,up
0.00012,0.00012,0.0002,0,2,2,-1,-1,-1,-1,0,0,-0.000121,0.001647,-33.934183,down
0.00002,0.00003,0.0001,0,2,2,-1,-2,-1,-1,0,0,-0.000127,0.001663,-30.960296,down
0.00002,0.00007,0.00006,0,2,2,-1,-2,0,0,0,0,-0.00013,0.001651,-26.769572,down
0.00017,0.0002,0.00026,0,2,2,0,0,0,0,0,0,-0.000129,0.001577,-5.833954,down
0.00017,0,0.00003,-1,2,2,-1,-1,0,0,0,0,-0.000128,0.001522,-24.306756,down
0.00001,0.00004,0.00009,0,2,2,0,0,0,0,0,0,-0.000126,0.001433,-22.534202,up
