@relation BEST-RESULT

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.048066,1.047892,1.047718,2,0,0,0,-0.000026,down
1.048056,1.047881,1.047707,3,0,-3,0,-0.000025,down
1.048042,1.04787,1.047697,3,0,-2,0,-0.000026,down
1.048042,1.047859,1.047676,2,0,-3,0,-0.000027,down
1.048033,1.047851,1.047669,3,0,-2,0,-0.000028,down
1.048036,1.047846,1.047656,3,0,-2,0,-0.000029,up
1.048044,1.04784,1.047637,2,0,-1,0,-0.000031,up
1.048048,1.047833,1.047618,2,0,-2,0,-0.000033,up
1.048058,1.047829,1.047599,2,0,-2,0,-0.000035,up
1.048066,1.047824,1.047583,2,0,-2,0,-0.000037,down
1.048065,1.047824,1.047583,3,0,0,0,-0.000038,down
1.048059,1.047821,1.047582,3,0,0,0,-0.000038,down
1.048052,1.047818,1.047583,3,0,0,0,-0.000037,down
1.04804,1.047812,1.047584,2,0,0,0,-0.000036,down
1.048036,1.047799,1.047562,2,0,-2,0,-0.000035,up
1.048036,1.047786,1.047537,2,0,-2,0,-0.000036,down
1.048016,1.047781,1.047545,3,0,0,0,-0.000036,down
1.047988,1.047764,1.047541,3,0,-1,0,-0.000036,down
1.047953,1.047751,1.047548,3,0,-2,0,-0.000037,down
1.047903,1.047736,1.047569,3,0,-1,0,-0.000037,down
1.047903,1.047727,1.047552,3,0,-2,0,-0.000038,down
1.047915,1.047716,1.047516,2,0,-3,-1,-0.00004,down
1.047939,1.047701,1.047463,2,0,-4,-1,-0.000043,down
1.047957,1.047688,1.047419,2,0,-4,-1,-0.000046,down
1.047964,1.047672,1.047379,2,0,-3,-1,-0.00005,down
1.047962,1.047659,1.047356,3,0,-2,0,-0.000053,down
1.048005,1.047637,1.047269,2,0,-4,-1,-0.000058,down
1.048044,1.047612,1.04718,2,0,-4,-1,-0.000063,up
1.048066,1.047591,1.047115,2,0,-3,-1,-0.00007,up
1.048073,1.04757,1.047067,2,0,-2,0,-0.000075,up
1.048048,1.047541,1.047035,2,0,-2,0,-0.000081,up
1.048016,1.047513,1.047011,2,0,-2,0,-0.000085,down
1.047971,1.047483,1.046995,1,-1,-2,0,-0.00009,down
1.047919,1.047465,1.047012,2,0,0,0,-0.000091,down
1.047895,1.047451,1.047007,2,0,0,0,-0.000092,down
1.047874,1.047434,1.046994,2,0,-1,0,-0.000093,down
1.047805,1.047403,1.047001,2,0,-1,0,-0.000093,down
1.047774,1.047381,1.046987,2,0,-1,0,-0.000094,up
1.047722,1.047359,1.046997,2,0,-1,0,-0.000095,down
1.047658,1.047338,1.047019,2,0,-1,0,-0.000095,up
1.047613,1.047313,1.047013,2,0,-2,0,-0.000095,up
1.047577,1.047293,1.047009,2,0,-2,0,-0.000096,up
1.047548,1.047281,1.047015,3,0,-1,0,-0.000096,down
1.047534,1.04726,1.046986,3,0,-2,0,-0.000096,up
1.047504,1.047252,1.046999,3,0,0,0,-0.000095,up
1.047449,1.04724,1.047031,3,0,0,0,-0.000093,down
1.047446,1.047238,1.047029,3,0,0,0,-0.000091,up
1.047447,1.047235,1.047023,3,0,0,0,-0.000089,down
1.047446,1.047233,1.047021,3,0,-1,0,-0.000086,down
1.047448,1.047235,1.047021,3,0,0,0,-0.000083,down
1.047446,1.047233,1.04702,3,0,1,0,-0.00008,down
1.047446,1.047233,1.04702,3,0,0,0,-0.000076,down
1.047448,1.047228,1.047008,3,0,-1,0,-0.000073,up
1.047409,1.047208,1.047007,3,0,-2,0,-0.000071,up
1.047381,1.047198,1.047015,3,0,-2,0,-0.00007,down
1.047388,1.047184,1.046979,3,0,-3,-1,-0.000069,up
1.047388,1.047179,1.046971,3,0,-2,0,-0.000069,down
1.047387,1.047179,1.04697,3,0,0,0,-0.000067,down
1.047379,1.047175,1.046971,3,0,0,0,-0.000066,down
1.04737,1.047169,1.046968,3,0,0,0,-0.000064,down
1.047373,1.047167,1.046961,3,0,-2,0,-0.000062,down
1.047373,1.047165,1.046957,3,0,-2,0,-0.000061,down
1.047366,1.047157,1.046947,3,0,-1,0,-0.00006,down
1.047361,1.047161,1.046961,3,0,-1,0,-0.000059,down
1.047384,1.047141,1.046897,2,0,-3,-1,-0.000059,down
1.047396,1.04712,1.046844,2,0,-3,-1,-0.000061,down
1.0474,1.047103,1.046807,2,0,-3,-1,-0.000063,down
1.047411,1.047089,1.046766,2,0,-3,-1,-0.000065,down
1.047459,1.04706,1.04666,2,0,-4,-1,-0.00007,down
1.047498,1.04702,1.046543,2,0,-4,-1,-0.000076,down
1.04751,1.046987,1.046464,2,0,-3,-1,-0.000083,down
1.047505,1.04695,1.046396,2,0,-3,-1,-0.000091,down
1.047508,1.046921,1.046334,2,0,-2,0,-0.000098,down
1.047569,1.046881,1.046192,1,-2,-3,-1,-0.000107,up
1.047553,1.046844,1.046136,2,0,-2,0,-0.000115,up
1.047596,1.046803,1.046009,2,0,-3,0,-0.000125,up
1.047566,1.046768,1.045971,2,0,-2,0,-0.000133,up
1.047514,1.046732,1.04595,2,0,-1,0,-0.000138,down
1.047445,1.046698,1.045952,2,0,-1,0,-0.000142,down
1.047378,1.046667,1.045956,2,0,-1,0,-0.000144,down
1.047319,1.046633,1.045948,2,0,-1,0,-0.000145,up
1.047238,1.046601,1.045964,2,0,-1,0,-0.000145,up
1.047152,1.046568,1.045984,2,0,-1,0,-0.000145,up
1.047024,1.046531,1.046039,2,0,-1,0,-0.000144,up
1.046965,1.046509,1.046052,3,0,-1,0,-0.000142,up
1.046898,1.046486,1.046074,3,0,0,0,-0.00014,up
1.046808,1.046466,1.046125,3,0,0,0,-0.000137,up
1.046701,1.046445,1.046189,3,0,0,0,-0.000133,up
1.046668,1.046435,1.046202,3,0,0,0,-0.000129,up
1.04667,1.046436,1.046201,4,0,1,0,-0.000124,up
1.046662,1.046434,1.046205,3,0,1,0,-0.000119,up
1.046692,1.046439,1.046187,4,0,3,0,-0.000112,down
1.046717,1.046445,1.046173,4,0,4,1,-0.000104,down
1.046782,1.046473,1.046164,4,0,4,1,-0.000094,no
1.046829,1.046488,1.046147,4,0,4,1,-0.000084,down
1.046795,1.046509,1.046222,3,0,1,0,-0.000076,down
1.0468,1.046515,1.046231,3,0,0,0,-0.000068,down
1.046804,1.046522,1.04624,3,0,0,0,-0.000062,up
1.046857,1.046536,1.046216,4,0,2,0,-0.000054,down
1.046857,1.046537,1.046218,3,0,0,0,-0.000048,down
1.046854,1.046544,1.046233,3,0,0,0,-0.000043,down
1.046853,1.046548,1.046243,3,0,0,0,-0.00004,down
1.046852,1.046556,1.046261,3,0,0,0,-0.000036,down
1.046845,1.046563,1.046281,3,0,0,0,-0.000034,up
1.046842,1.046564,1.046287,3,0,-1,0,-0.000033,up
1.046838,1.046566,1.046295,3,0,-1,0,-0.000032,up
1.046838,1.046566,1.046293,3,0,-1,0,-0.000032,up
1.046833,1.046571,1.04631,3,0,0,0,-0.000031,down
1.046829,1.04658,1.046331,3,0,0,0,-0.00003,down
1.046829,1.046582,1.046336,2,0,0,0,-0.000028,up
1.04683,1.046586,1.046342,3,0,0,0,-0.000026,down
1.046823,1.046582,1.04634,3,0,0,0,-0.000024,no
1.046816,1.046576,1.046336,3,0,0,0,-0.000023,up
1.046766,1.046563,1.046361,3,0,0,0,-0.000021,up
1.046742,1.046559,1.046376,3,0,1,0,-0.000019,up
